path	balinese	english	indonesian
clips/R-20260130170516-Roras.wav	Suba jam roras, nanging ia tondén masih teka mai.	It's twelve o'clock, but he hasn't come here yet.	Sudah jam dua belas, tetapi dia belum juga datang kemari.
clips/R-20260130170521-Rorodang.wav	Rorodang I Putu yén reramanné tusing ngrestuin.	Ask Putu to elope if his parents do not approve.	Ajaklah Si Putu kawin lari jika orang tuanya tidak merestui.
clips/R-20260130170525-Rorodanga.wav	Tunanganné rorodanga ulian tusing maan restu uli reramanné.	His girlfriend was invited to eloped because he did not get the blessing of her parents.	Pacarnya diajak kawin lari olehnya karena tidak mendapat restu dari orang tuanya.
clips/R-20260130170529-Roron-roron.wav	Téhel umahné roron-roron sekat ada linuh dibi sanja.	The floor of his house has been uneven since there was an earthquake yesterday afternoon.	Lantai rumahnya tidak rata sejak ada gempa kemarin sore.
clips/R-20260130170533-Ros.wav	Getep ros tiingé ento nganggon regaji !	Cut the bamboo segment using a saw!	Potong ruas bambu itu menggunakan gergaji !
clips/R-20260130170538-Rosros.wav	Bungan punyan pohé rosros nuju masan ujan.	The mango tree flowers fall towards the rainy season.	Bunga pohon mangga itu gugur menuju musim hujan.
clips/R-20260130170558-Rot.wav	“Rot potloté ento aji tiuk !” kéto raosné bapa.	"""Sharpen the pencil using a knife!"" Father said."	“Raut pensil itu menggunakan pisau!” begitu kata ayah.
clips/R-20260130170603-Rota.wav	Katik saténé rota aji tiuk mangan gati.	The skewer was whittled by him using a very sharp knife.	Tusukan sate itu dirautnya menggunakan pisau yang sangat tajam.
clips/R-20260130170608-Rotan.wav	Rotan tiingé ané suba pragat jemuha di natahé kanti tuh satondén ngaé layangan.	The result of whittling the bamboo has been dried in the yard to dry before making kites.	Rautan bambu yang sudah jadi dijemur di halaman hingga kering sebelum membuat layangan.
clips/R-20260130170613-Rotang.wav	Rotang malu katik saténé apang lanying satondén ngaé saté.	Firstly, whittle the skewer to make it pointy before making satay.	Rautkan dulu tusukan satenya agar runcing sebelum membuat sate.
clips/R-20260130170617-Rotanga.wav	Tiingé ento rotanga apang sisinné tusing mangan.	The bamboo was whittled so the edge not to be sharp.	Bambu itu dirautnya agar sisinya tidak tajam.
clips/R-20260130170621-Royong.wav	Royong gaéné ené apang énggal pragat lan tusing bas tuyuh.	Do this work together so that it is fast and not too tiring.	Kerjakan pekerjaan ini bersama agar cepat selesai dan tidak terlalu melelahkan.
clips/R-20260130170626-Royonga.wav	Gaéné royonga apang énggal pragat. Disubané pragat, makejang magibung di wantilan desané.	The work was done together so that it was quickly completed. After completion, everyone eat meals together at Wantilan (village hall).	Pekerjaan itu dikerjakan bersama-sama agar cepat selesai. Setelah selesai, semua makan bersama di wantilan (balai desa).
clips/R-20260130170631-Ruakang.wav	Ruakang tanahné pekak ané bedangin, Dé !	Open a new land in the grandfather's land to the east, Dé!	Buka lahan baru di tanah kakek yang di sebelah timur, Dé !
clips/R-20260130170636-Ruan.wav	Sekadi ruan taruné punika sané nénten naenin kroda ring angin sané ngampehang ipun.	Like the leaves of a tree that is never angry with the wind that blows it away.	Bagaikan daun pohon yang tidak pernah marah kepada angin yang menghempaskannya.
clips/R-20260130170641-Ruas.wav	Getep ruas tiingé ento nganggon regaji !	Cut the bamboo segment using a saw!	Potong ruas bambu itu menggunakan gergaji !
clips/R-20260130170646-Ruat.wav	Ruat manahé mangda prasida ngemanggihang pamargi sané pinih becik.	Clean your mind so you can find the best way.	Bersihkan pikiran agar bisa menemukan jalan yang terbaik.
clips/R-20260130170650-Rubuh.wav	Umahné rubuh dugas ada linuh dibi sanja. Aget tusing ada anak ané tepén wangunan.	His house collapsed when there was an earthquake yesterday afternoon. Fortunately, no one was hit by the building.	Rumahnya roboh ketika ada gempa kemarin sore. Untung tidak ada orang yang tertimpa bangunan.
clips/R-20260130170654-Rubuhang.wav	“Yan, rubuhang baléné bedaja ento, bapa lakar ngaé balé ané anyar ditu”, kéto raosné bapa.	"""Yan, knock down the building in the north, father will build a new building there,"" said father."	“Yan, robohkan bangunan di utara itu, ayah akan membangun bangunan baru di sana”, begitu kata ayah.
clips/R-20260130170700-Rubung.wav	Dugas tiang ngantén, tiang nganggo rubung malakar mas lan pérak.	When I married, I used gold and silver earrings.	Ketika saya menikah, saya menggunakan giwang berbahan emas dan perak.
clips/R-20260130170705-Rucek.wav	Sasuratan adin tiangé rucek ulian tumbén nyurat di lontar.	My sister's writing was broken because she was in the first time writing on palm leaf.	Tulisan adik saya rusak karena pertama kali menulis di lontar.
clips/R-20260130170710-Rudeg.wav	Tiang tusing demen malajah ditu sawiréh rudeg anak cenik.	I do not like to study there because it is disturbed by the children.	Saya tidak suka belajar di sana karena diganggu anak kecil.
clips/R-20260130170715-Rudega.wav	Ingetang mabanten apang tusing rudega baan kalané.	Remember to offer offerings not to be disturbed by oleh bhuta kala ’(evil and destructive spirits).	Ingatlah mempersembahkan sajen agar tidak diganggu oleh ‘bhuta kala’ (makhluk-makhluk halus yang jahat dan bersifat merusak).
clips/R-20260130170721-Rudira.wav	Kwacan idané keni rudira sané milir saking tangan idané.	His clothes were exposed to blood flowing from his hands.	Baju beliau terkena darah yang mengalir dari tangannya.
clips/R-20260130170725-Ruet.wav	Ruet gati keneh tiangé ulian gaéné éné tusing pragat kanti jani.	Mind mind is so mess because this job isn't finished until now.	Kacau sekali pikiran saya karena pekerjaan ini tidak selesai hingga sekarang.
clips/R-20260130170730-Rug.wav	Jagat Badungé rug gebug penjajah saking Belanda daweg nika.	The Badung country (region of Bali) was break down destroyed by invaders from the Netherlands at that time.	Negara Badung (daerah di Bali) hancur diserang penjajah dari Belanda pada saat itu.
clips/R-20260130170735-Rugeh.wav	Rugeh pipisé ané taén siliha tekén Wayan ! Suba duang bulan tonden ulianga.	Ask the money that has been borrowed by Si Wayan by force ! It hasn't been returned in two months.	Minta dengan paksa uang yang pernah dipinjam oleh Si Wayan ! Sudah dua bulan belum dikembalikan.
clips/R-20260130170742-Rugeha.wav	Eda nuutang solahné Wayan. Pipis reramanné rugeha anggona melali ajak tunanganné.	Don't follow Wayan's behavior. His parents' money was forcibly requested to go with his girlfriend.	Jangan mengikuti perilakunya Wayan. Uang orang tuanya diminta dengan paksa untuk pergi bersama pacarnya.
clips/R-20260130170746-Ruget.wav	Keneh tiangé ruget pesan ulian ningeh orta ané tidong-tidong.	My mind was very freaked out by hearing the news that it was okay.	Pikiran saya sangat kalut karena mendengar kabar yang tidak-tidak.
clips/R-20260130170751-Rugi.wav	Melahang maitungan apang tusing rugi.	Carefully when calculate so you don't lose.	Baik-baiklah menghitung agar tidak rugi.
clips/R-20260130170756-Rugianga.wav	Liu anaké rugianga baan ngorahang ngidang mindoin pipis.	Many people are harmed by them by saying they can make double money.	Banyak orang yang dirugikannya dengan mengatakan bisa menggandakan uang.
clips/R-20260130170801-Rugrag.wav	Rugrag temboké ento aji linggis, Yan !	Unload the wall using a crowbar, Yan!	Bongkar tembok itu menggunakan linggis, Yan !
clips/R-20260130170806-Rugrag-rugrug.wav	Luluné rugrag-rugrug di natahné ulian tusing kedasina uli ibi.	The garbage was scattered in the yard of his house because he had not cleaned it from yesterday.	Sampah itu berhamburan di halaman rumahnya karena tidak dibersihkannya dari kemarin.
clips/R-20260130170811-Rugraga.wav	Jalané ané enu melah buin rugraga ulian liunan pipis.	The road that is still good is being demolished again because of too much money.	Jalan yang masih bagus dibongkarnya lagi karena terlalu banyak uang.
clips/R-20260130170817-Rugrugang.wav	Rugrugang penganggoné di keranjangé ento, eda sambehina di kamaré.	Collect the clothes in the basket, don't scatter them in the room.	Kumpulkan pakaian itu di keranjang itu, jangan dicecerkan di kamar.
clips/R-20260130170821-Rui.wav	Tangan idané keni rui ning taru.	His hand was hit by tree thorns.	Tangan beliau terkena duri pohon.
clips/R-20260130170826-Ruing.wav	Dugasé ento, tiang nolih Ketut sedeng ngalih ruing cunguh nganggon jerijinné.	At that moment I saw Ketut was busy looking for nostrils dirt with his fingers.	Pada saat itu saya melihat Ketut sedang asyik mencari kotoran lubang hidung dengan jarinya.
clips/R-20260130170838-Rujit.wav	Bokné Wayan jani rujit, tusing buin magambahan cara pidan.	Wayan's hair is now short, no longer decomposed as before.	Rambutnya Wayan sekarang pendek, tidak lagi terurai seperti dulu.
clips/R-20260130170844-Rujita.wav	Bok tiangé rujita tekén bapa. Tiang tusing baanga mabok lantang.	My hair is cut short by my father. I am not permitted to have long hair.	Rambut saya dicukur pendek oleh ayah. Saya tidak diizinkan berambut panjang.
clips/R-20260130170850-Rukmi.wav	Ida kocap akéh madué rukmi miwah mirah.	People said he had lots of gold and gems.	Beliau katanya banyak memiliki emas dan permata.
clips/R-20260130170855-Rukuh.wav	Titiang ngantenang rukuh ring musium.	I saw ‘rukuh’ (a war hat covering the head to the nape of the neck) in the museum.	Saya melihat ‘rukuh’ (topi perang yang menutupi kepala sampai tengkuk) di museum.
clips/R-20260130170901-Rukun.wav	I raga patut setata rukun manyama braya.	We must always get along with our brothers and sisters and be in a community.	Kita harus selalu rukun bersaudara dan bermasyarakat.
clips/R-20260130170907-Rum.wav	Rum ning puspita ngalimurang manah.	Fragrant flowers cheer hearts.	Harumnya bunga menghibur hati.
clips/R-20260130170912-Rumbah.wav	Adukang rumbah lan jukut nangkané kanti rata.	Mix the chopped seasoning and vegetable jackfruit until blended.	Campurkan bumbu cincang dan sayur nangka itu hingga rata.
clips/R-20260130170917-Rumbah Gile.wav	Eda engsapina ngaé rumbah gilé anggon ngisinin banten pengabénanné.	Don't forget to make ah ‘rumbah gile’ to fill the offerings for the ceremony.	Jangan lupa membuat ‘rumbah gile’ untuk mengisi sesajen upacara pengabenan.
clips/R-20260130170923-Rumbang.wav	Tiang rumbang dugas orahina masuk ka luar negri.	I was hesitant when I was told to go to school abroad.	Saya bimbang ketika disuruh sekolah ke luar negeri.
clips/R-20260130170928-Rumbing.wav	Tanduk sampiné misi rumbing mawarna barak.	"The cow's horn contains a red ""rumbing"" (decoration on the horn)."	Tanduk sapi itu berisi ‘rumbing’ (hiasan pada tanduk) berwarna merah.
clips/R-20260130170932-Rumbingin.wav	Rumbingin tanduk sampiné satondén milu makepung.	Attach the 'rumbing' (cow horn decoration) on the horn of the cow before taking ‘makepung’ (cart race drawn by a pair of buffaloes or cows)	Pasangi ‘rumbing’ (hiasan tanduk sapi) pada tanduk sapi itu sebelum mengikuti ‘makepung’ (balap cikar yang ditarik oleh sepasang kerbau atau sapi).
clips/R-20260130170938-Rumik.wav	Rumik anaké mabalih wayang di pura.	The people that watching puppets at the temple was not crowded.	Tidak ramai orang menonton wayang di pura.
clips/R-20260130170942-Rumit.wav	Soal ulangan matematikané rumit gati. Kanti pengeng tiang mragatang.	The math exam questions are very difficult. Until I was confused I finished it.	Soal ujian matematika itu sulit sekali. Hingga pusing saya menyelesaikannya.
clips/R-20260130170947-Rumitang.wav	Rumitang nga soal apang tusing aluh baana nyaurin teken muride.	Make questions more complicated so it's not too easy for students to answer them.	Buat soal lebih rumit agar tidak terlalu mudah bagi siswa untuk menjawabnya.
clips/R-20260130170952-Rumpi.wav	Pekak demen gati nganggo rompi ané mawarna gadang ento.	Grandpa likes to wear that green vest.	Kakek suka sekali memakai rompi yang berwarna hijau itu.
clips/R-20260130170957-Rumpiuk.wav	Makejang nyaman-nyamané teka rumpiuk di taman kota.	All of his brothers came to gather in the city park	Semua saudara-saudaranya datang berkumpul di taman kota
clips/R-20260130171002-Rumpiukang.wav	Rumpiukang timpalé makejang, yén suba genep mara luas kema.	Gather all your friends, if it's complete then go there.	Kumpulkan teman-teman semua, jika sudah lengkap barulah berangkat ke sana.
clips/R-20260130171008-Rumpiukanga.wav	Murid-muridé rumpiukanga tekén guruné di lapanganngé tuni semengan.	The students were gathered by his teacher in the field this morning.	Murid-murid itu dikumpulkan oleh gurunya di lapangan tadi pagi.
clips/R-20260130171028-Rumrumang.wav	Rumrumang panak tiangé apang nyak masekolah !	Please persuade my child to go to school!	Tolong bujuk anak saya agar mau bersekolah !
clips/R-20260130171033-Rundah.wav	Rundah bayuné ulian ningeh orta tunangan tiangé ngajak anak muani lénan.	My heart is not calm when I heard the news of my boyfriend with another man.	Tidak tenang hati saya mendengar kabar pacar saya bersama lelaki lain.
clips/R-20260130171038-Rundingang.wav	Rundingang malu tekén krama ané lenan satondén ngaé putusan.	Negotiate with other citizens before making a decision.	Rundingkan dahulu dengan warga yang lain sebelum membuat keputusan.
clips/R-20260130171047-Rundinganga.wav	Pawangunan baléné ento rundinganga ajak nyaman-nyamanné.	The construction of the building was negotiated with his brothers.	Pembangunan gedung itu dirundingkannya bersama-saudara-saudaranya.
clips/R-20260130171053-Rungka.wav	Rungka gati dugas tiang nglamar dadi pegawé ditu.	It’s very difficult when I applied to become an employee there.	Susah sekali ketika saya melamar menjadi pegawai di sana.
clips/R-20260130171058-Rungkad.wav	Dadong tiangé suba rungkad. Jani dadong tuah nongos di jumah.	My grandmother had difficulty walking because of old age. Now grandma just stays at home.	Nenek saya sudah susah berjalan karena lanjut usia. Sekarang nenek hanya diam di rumah.
clips/R-20260130171102-Rungsing.wav	Panakné Wayan mula rungsing. Demen gati ia ngengkebang sandal tiangé.	Wayan’s son is indeed nosy. He likes to hide my sandals.	Anaknya Wayan memang usil. Dia suka sekali menyembunyikan sendal saya.
clips/R-20260130171107-Runguang.wav	Eda kija-kija malu Luh, runguang panaké dini !	Don't go anywhere Luh, watch your child here!	Jangan kemana-mana Luh, perhatikan anakmu di sini !
clips/R-20260130171111-Runguanga.wav	Panakné tusing runguanga ulian seleg magaé di kota.	His son ignored by him because he was busy working in the city.	Anaknya tidak dihiraukannya karena sibuk bekerja di kota.
clips/R-20260130171115-Runtag.wav	Runtag atin tiangé ulian panak tiangé tonden mulih kanti jani.	My heart is nervous because my child hasn't returned home until now.	Hati saya gelisah karena anak saya belum pulang hingga sekarang.
